ISIN,Company,BBG Ticker,Sector,Industry,Country,Region,MarketCap,SustainEx,NZAF,MSCI,ENERGY_CONSUMP_INTEN_USD,WATER_WD_INTEN_RECENT,CARBON_EMISSIONS_SCOPE_12_INTEN,HAS_COMMITTED_TO_SBTI_TARGET,HAS_SBTI_APPROVED_TARGET,SUST_BIODIV_PROTECT_POL_VALUE,TARGET_SUMMARY_CUM_CHANGE_2030,SBTI_NET_ZERO_TARGET_STATUS,Average Employee Length of service,Microfinance Impact Investment,Supplier ESG training
IE00BF0L3536,Aib Group Public Limited Company,IE00BF0L3536,Financials,Banks,Ireland,W Europe,13123.46,,,,0.01,,1.22,0.00,1.00,0.00,-100.00,0.00,,187.70,0.00
CA67077M1086,Nutrien Ltd.,CA67077M1086,Basic Materials,Chemicals,Canada,N America,24254.32,,,,2.22,6598.13,350.00,0.00,0.00,1.00,3.94,0.00,,,0.00
KYG687071012,Pagseguro Digital Ltd.,KYG687071012,Industrials,Ind. Goods & Services,United States,N America,2580.65,,,,,,,0.00,0.00,0.00,,0.00,,,0.00
CNE100002ST3,Hebei Yangyuan Zhihui Beverage Co Ltd,CNE100002ST3,Consumer Staples,"Food, Bev. and Tobacc",China,Em APAC,3914.53,,,,0.77,,76.05,0.00,0.00,0.00,,0.00,,,0.00
DE000SHL1006,Siemens Healthineers Ag,DE000SHL1006,Health Care,Health Care,Germany,W Europe,65427.70,,,,0.03,57.94,15.61,1.00,1.00,0.00,-34.23,1.00,,,1.00
US98980G1022,"Zscaler, Inc.",US98980G1022,Technology,Technology,United States,N America,30232.68,,,,0.06,,27.19,1.00,0.00,0.00,-100.00,0.00,,,0.00
ID1000166903,Goto Gojek Tokopedia Pt Tbk,ID1000166903,Technology,Technology,Indonesia,Em APAC,4627.48,,,,0.03,943.21,15.71,0.00,1.00,0.00,-52.16,1.00,,,0.00
KYG1098A1013,Bilibili Inc.,KYG1098A1013,Technology,Technology,China,Em APAC,9404.21,,,,0.00,29.05,2.30,0.00,0.00,0.00,,0.00,,,0.00
CNE1000030Y7,"Bethel Automotive Safety Systems Co., Ltd",CNE1000030Y7,Consumer Discretion,Automobiles & Parts,China,Em APAC,3956.71,,,,0.69,,9.84,0.00,0.00,0.00,,0.00,,,0.00
US46267X1081,"Iqiyi, Inc.",US46267X1081,Consumer Discretion,Media,China,Em APAC,2490.11,,,,0.02,,29.10,0.00,0.00,0.00,,0.00,,,0.00
US2561631068,"Docusign, Inc.",US2561631068,Technology,Technology,United States,N America,13982.78,,,,0.02,,6.41,1.00,0.00,0.00,,1.00,,,0.00
US11135F1012,Broadcom Inc.,US11135F1012,Technology,Technology,United States,N America,847615.80,,,,0.02,54.50,8.70,1.00,0.00,0.00,7.27,0.00,,,1.00
INE415G01027,Rail Vikas Nigam Ltd,INE415G01027,Industrials,Construction & Mats,India,Em APAC,11790.39,,,,0.01,,5.66,0.00,0.00,0.00,,0.00,,,0.00
CNE1000031K4,"Wuxi Apptec Co., Ltd.",CNE1000031K4,Health Care,Health Care,China,Em APAC,21183.45,,,,0.17,695.66,90.90,1.00,0.00,0.00,6.31,0.00,,,1.00
TW0003711008,"Ase Technology Holding Co., Ltd.",TW0003711008,Technology,Technology,Taiwan,Em APAC,21138.08,,,,0.21,1072.00,80.74,0.00,1.00,0.00,-2.43,1.00,7.50,,1.00
BRHAPVACNOR4,Hapvida Participacoes E Investimentos S/A,BRHAPVACNOR4,Health Care,Health Care,Brazil,Lat Am,5173.09,,,,0.02,,3.70,0.00,0.00,0.00,,0.00,,,0.00
IT0005366767,Nexi Spa,IT0005366767,Industrials,Ind. Goods & Services,Italy,W Europe,8180.45,,,,0.01,91.65,2.38,1.00,1.00,0.00,-44.36,1.00,,,0.00
CNE1000031N8,"Ecovacs Robotics Co., Ltd.",CNE1000031N8,Consumer Discretion,Consumer Prod & Svs,China,Em APAC,3833.11,,,,0.16,144.67,17.48,0.00,0.00,0.00,,0.00,,,1.00
CNE1000031P3,"Foxconn Industrial Internet Co., Ltd.",CNE1000031P3,Telecommunications,Telecommunications,China,Em APAC,69132.16,,,,201.06,327.72,27.22,0.00,0.00,0.00,,0.00,,,1.00
CNE100003662,"Contemporary Amperex Technology Co., Ltd.",CNE100003662,Industrials,Ind. Goods & Services,China,Em APAC,150624.23,,,,0.19,450.72,68.61,0.00,0.00,0.00,,0.00,,,1.00
US92537N1081,Vertiv Holdings Co,US92537N1081,Technology,Technology,United States,N America,41956.51,,,,0.09,,36.30,0.00,0.00,0.00,,0.00,,,1.00
SE0015658109,Epiroc Aktiebolag,SE0015658109,Industrials,Ind. Goods & Services,Sweden,W Europe,24081.92,,,,0.03,19.37,8.20,0.00,1.00,0.00,-12.66,0.00,,,1.00
US30034W1062,"Evergy, Inc.",US30034W1062,Utilities,Utilities,United States,N America,13645.73,,,,3.54,205160.42,4710.20,0.00,0.00,0.00,-39.53,0.00,,,1.00
KYG9830T1067,Xiaomi Corporation,KYG9830T1067,Telecommunications,Telecommunications,Hong Kong,Em APAC,76326.60,,,,0.00,12.66,2.13,0.00,0.00,0.00,7.93,0.00,,,1.00
NL0012969182,Adyen N.V.,NL0012969182,Industrials,Ind. Goods & Services,Netherlands,W Europe,46297.33,,,,0.00,,4.94,0.00,0.00,0.00,,0.00,,,0.00
SGXE21576413,Genting Singapore Limited,SGXE21576413,Consumer Discretion,Travel & Leisure,Singapore,Em APAC,8061.37,,,,0.10,1520.01,50.64,0.00,0.00,0.00,,0.00,,,0.00
ZAE000255360,Old Mutual Limited,ZAE000255360,Financials,Insurance,South Africa,ROW,3539.09,,,,0.00,127.13,9.40,0.00,0.00,0.00,,0.00,6.00,12.37,0.00
KR7302440003,"Sk Bioscience Co.,Ltd",KR7302440003,Health Care,Health Care,South Korea,APAC,3119.79,,,,0.31,,51.20,0.00,0.00,1.00,8.46,0.00,,,1.00
CNE1000047B9,Anker Innovations Technology Co Ltd,CNE1000047B9,Consumer Discretion,Consumer Prod & Svs,China,Em APAC,6133.81,,,,0.00,11.79,2.37,0.00,0.00,0.00,,0.00,,,0.00
DE000A2E4K43,Delivery Hero Se,DE000A2E4K43,Consumer Discretion,Consumer Prod & Svs,Germany,W Europe,12224.83,,,,0.02,,8.94,0.00,1.00,0.00,-13.12,0.00,,,0.00
US7223041028,Pdd Holdings Inc.,US7223041028,Technology,Technology,China,Em APAC,201038.40,,,,0.05,,19.30,0.00,0.00,0.00,,0.00,,,0.00
CNE100003688,China Tower Corporation Limited,CNE100003688,Telecommunications,Telecommunications,China,Em APAC,25138.19,,,,0.13,71.67,64.10,0.00,0.00,0.00,,0.00,,,0.00
JP3293330001,Kokusai Electric Corporation,JP3293330001,Technology,Technology,Japan,APAC,5004.69,,,,,,,0.00,0.00,0.00,,0.00,,,
CNE100003GF5,"Avary Holding (Shenzhen) Co., Limited",CNE100003GF5,Technology,Technology,China,Em APAC,11542.06,,,,0.32,2230.80,105.60,0.00,0.00,0.00,,0.00,,,0.00
KYG6525F1028,Nio Inc.,KYG6525F1028,Consumer Discretion,Automobiles & Parts,China,Em APAC,13824.49,,,,0.05,1514.22,16.71,0.00,0.00,0.00,,0.00,,,1.00
US1255231003,The Cigna Group,US1255231003,Health Care,Health Care,United States,N America,97925.94,,,,0.00,,0.60,1.00,0.00,0.00,8.13,0.00,,,0.00
KYG596691041,Meituan,KYG596691041,Technology,Technology,Hong Kong,Em APAC,151985.75,,,,0.01,,18.03,0.00,0.00,0.00,,0.00,,,0.00
KYG4290A1013,Haidilao International Holding Ltd.,KYG4290A1013,Consumer Discretion,Travel & Leisure,Hong Kong,Em APAC,12092.12,,,,0.40,4089.26,182.04,0.00,0.00,0.00,,0.00,,,0.00
CNE100003G67,Shenzhen Mindray Bio-Medical Electronics Co Ltd,CNE100003G67,Health Care,Health Care,China,Em APAC,48800.09,,,,0.03,290.68,15.80,0.00,0.00,0.00,7.97,0.00,,,1.00
DE000A1DAHH0,Brenntag Se,DE000A1DAHH0,Basic Materials,Chemicals,Germany,W Europe,10267.85,,,,0.05,,13.10,1.00,0.00,0.00,-35.01,1.00,9.00,,0.00
US03831W1080,Applovin Corporation,US03831W1080,Technology,Technology,United States,N America,49134.51,,,,0.02,,6.57,0.00,0.00,0.00,,0.00,,,
CH0435377954,Sig Group Ag,CH0435377954,Industrials,Ind. Goods & Services,Switzerland,W Europe,8627.62,,,,0.00,130.61,5.61,0.00,1.00,0.00,-58.06,1.00,,,0.00
AU000000GMG2,Goodman Group,AU000000GMG2,Real Estate,Real Estate,Australia,APAC,47016.49,,,,0.05,,27.45,0.00,1.00,0.00,2.29,1.00,,,0.00
KYG4818G1010,"Innovent Biologics, Inc.",KYG4818G1010,Health Care,Health Care,Hong Kong,Em APAC,10280.83,,,,0.05,985.46,34.03,0.00,0.00,0.00,,0.00,,,0.00
KYG851581069,Stoneco Ltd.,KYG851581069,Industrials,Ind. Goods & Services,United States,N America,3441.01,,,,,,3.60,0.00,0.00,0.00,,0.00,,,0.00
CNE100003FS0,"Suzhou Maxwell Technologies Co., Ltd.",CNE100003FS0,Industrials,Ind. Goods & Services,China,Em APAC,3835.09,,,,0.05,273.29,35.10,0.00,0.00,0.00,,0.00,,,0.00
KYG8918W1069,Tongcheng Travel Holdings Limited,KYG8918W1069,Consumer Discretion,Travel & Leisure,Hong Kong,Em APAC,5361.05,,,,0.01,52.51,8.40,0.00,0.00,0.00,,0.00,,,0.00
CA0679011084,Barrick Gold Corp,CA0679011084,Basic Materials,Basic Resources,Canada,N America,35037.18,,,,0.00,16116.94,632.80,0.00,0.00,1.00,-6.81,0.00,7.00,,1.00
US60770K1079,"Moderna, Inc.",US60770K1079,Health Care,Health Care,United States,N America,22406.44,,,,0.02,,0.90,1.00,0.00,0.00,-99.98,1.00,,,0.00
KYG8851G1001,Qifu Technology Inc,KYG8851G1001,Financials,Financial Services,China,Em APAC,7101.00,,,,0.00,35.42,0.53,0.00,0.00,0.00,,0.00,,,0.00
KYG875771134,Tencent Music Entertainment Group,KYG875771134,Consumer Discretion,Media,China,Em APAC,21598.76,,,,0.02,,3.64,0.00,0.00,0.00,,0.00,,,0.00
KR7259960003,"Krafton, Inc.",KR7259960003,Consumer Discretion,Consumer Prod & Svs,South Korea,APAC,11765.73,,,,0.01,,0.89,0.00,0.00,0.00,,0.00,,,0.00
US72352L1061,"Pinterest, Inc.",US72352L1061,Technology,Technology,United States,N America,23433.57,,,,0.05,,0.80,0.00,1.00,0.00,9.16,0.00,,,0.00
CNE100003JW4,"Pharmaron Beijing Co., Ltd.",CNE100003JW4,Health Care,Health Care,China,Em APAC,6521.54,,,,0.40,1098.99,124.03,1.00,0.00,0.00,,1.00,,,1.00
CA45075E1043,Ia Financial Corporation Inc,CA45075E1043,Financials,Insurance,Canada,N America,8002.19,,,,0.03,85.09,0.90,0.00,0.00,0.00,,0.00,6.60,,0.00
KR7316140003,Woori Financial Group Inc.,KR7316140003,Financials,Banks,South Korea,APAC,8865.14,,,,0.02,9.89,6.55,0.00,1.00,1.00,8.83,1.00,14.00,5088.64,0.00
US35137L1052,Fox Corporation,US35137L1052,Consumer Discretion,Media,United States,N America,18702.77,,,,0.02,3.00,4.73,0.00,0.00,0.00,,0.00,,,0.00
US2546871060,The Walt Disney Company,US2546871060,Consumer Discretion,Media,United States,N America,170712.90,,,,0.07,366.05,19.97,0.00,1.00,0.00,-42.03,0.00,,,0.00
US36118L1061,Futu Holdings Ltd,US36118L1061,Financials,Financial Services,Hong Kong,Em APAC,17241.28,,,,0.01,,3.27,0.00,0.00,0.00,,0.00,,,0.00
CNE100003K04,Cspc Innovation Pharmaceutical Co Ltd,CNE100003K04,Consumer Staples,"Food, Bev. and Tobacc",China,Em APAC,6199.19,,,,1.91,,62.10,0.00,0.00,0.00,,0.00,,,0.00
CNE100003JZ7,"Ginlong Technologies Co.,Ltd.",CNE100003JZ7,Industrials,Ind. Goods & Services,China,Em APAC,4104.17,,,,7.80,,41.37,0.00,0.00,0.00,,0.00,,,0.00
BRTIMSACNOR5,Tim S.A.,BRTIMSACNOR5,Telecommunications,Telecommunications,Brazil,Lat Am,7287.79,,,,0.18,11.01,6.10,0.00,0.00,0.00,-17.34,0.00,,,1.00
US8926721064,Tradeweb Markets Inc.,US8926721064,Financials,Financial Services,United States,N America,31532.38,,,,0.01,,2.86,0.00,0.00,0.00,,0.00,,,0.00
US2605571031,Dow Inc.,US2605571031,Industrials,Ind. Goods & Services,United States,N America,37695.52,,,,2.94,,540.23,0.00,0.00,0.00,-11.79,0.00,,,1.00
GB00BGXQNP29,Phoenix Group Holdings Plc,GB00BGXQNP29,Financials,Insurance,United Kingdom,W Europe,6730.98,,,,0.00,,0.39,1.00,0.00,0.00,-30.57,1.00,,,1.00
CH0432492467,Alcon Ag,CH0432492467,Health Care,Health Care,Switzerland,W Europe,48282.33,,,,0.10,,40.52,0.00,0.00,0.00,,0.00,,,0.00
US98980L1017,"Zoom Video Communications, Inc.",US98980L1017,Technology,Technology,United States,N America,21754.52,,,,0.02,,5.55,0.00,0.00,0.00,,0.00,,,0.00
US8887871080,"Toast, Inc.",US8887871080,Technology,Technology,United States,N America,15955.41,,,,0.00,,0.43,0.00,0.00,0.00,,0.00,,,
AU000000VCX7,Vicinity Centres,AU000000VCX7,Real Estate,Real Estate,Australia,APAC,6940.24,,,,0.22,,141.15,0.00,0.00,0.00,-1.43,1.00,,,0.00
US22788C1053,"Crowdstrike Holdings, Inc.",US22788C1053,Technology,Technology,United States,N America,78496.50,,,,0.02,,6.60,1.00,0.00,0.00,,1.00,,,0.00
US22052L1044,"Corteva, Inc.",US22052L1044,Consumer Staples,"Food, Bev. and Tobacc",United States,N America,39347.32,,,,0.18,1936.44,54.05,0.00,0.00,0.00,-5.87,0.00,,,1.00
CNE100003QK4,Maxscend Microelectronics Co Ltd,CNE100003QK4,Technology,Technology,China,Em APAC,7441.27,,,,0.18,419.94,171.60,0.00,0.00,0.00,,0.00,,,0.00
KYG549581067,Hansoh Pharmaceutical Group Company Limited,KYG549581067,Health Care,Health Care,Hong Kong,Em APAC,16305.87,,,,0.12,715.88,64.27,0.00,0.00,0.00,,0.00,,,1.00
CNE100003L78,Cnooc Energy Technology & Services Limited,CNE100003L78,Energy,Energy,China,Em APAC,6530.36,,,,,132.66,25.88,0.00,0.00,0.00,,0.00,,,0.00
JE00BJ1F3079,Amcor Plc,JE00BJ1F3079,Industrials,Ind. Goods & Services,United States,N America,16173.38,,,,0.42,455.15,136.10,1.00,1.00,0.00,-50.31,1.00,,,0.00
KR7329180004,"Hd Hyundai Heavy Industries Co.,Ltd.",KR7329180004,Industrials,Ind. Goods & Services,South Korea,APAC,11992.10,,,,0.40,,76.82,0.00,0.00,0.00,8.31,0.00,16.90,,1.00
CNE100003MN7,Montage Technology Co Ltd,CNE100003MN7,Technology,Technology,China,Em APAC,10592.89,,,,0.01,,7.29,0.00,0.00,0.00,,0.00,,,0.00
CNE100003MM9,Advanced Micro-Fabrication Equipment Inc China,CNE100003MM9,Technology,Technology,China,Em APAC,14819.35,,,,0.06,358.49,33.35,0.00,0.00,0.00,,0.00,,,1.00
CNE100003LZ3,Amlogic Shanghai Co Ltd,CNE100003LZ3,Technology,Technology,China,Em APAC,3986.01,,,,0.00,8.87,6.35,0.00,0.00,0.00,,0.00,,,0.00
CNE100003LY6,Shanghai Bochu Electronic Technology Corp Ltd,CNE100003LY6,Technology,Technology,China,Em APAC,6163.35,,,,0.34,,24.03,0.00,0.00,0.00,,0.00,,,0.00
US2681501092,"Dynatrace, Inc.",US2681501092,Technology,Technology,United States,N America,16423.52,,,,0.00,,1.50,0.00,0.00,0.00,,0.00,,,0.00
INE335Y01020,Indian Railway Catering And Tourism Corporation Ltd,INE335Y01020,Consumer Discretion,Travel & Leisure,India,Em APAC,8461.52,,,,0.05,8305.20,34.34,0.00,0.00,0.00,,0.00,,,0.00
BRASAIACNOR0,Sendas Distribuidora S.A.,BRASAIACNOR0,Consumer Staples,Drug & Grocery Stores,Brazil,Lat Am,1610.92,,,,0.08,136.96,11.14,0.00,0.00,0.00,5.51,0.00,,,0.00
US18915M1071,"Cloudflare, Inc.",US18915M1071,Technology,Technology,United States,N America,31956.61,,,,0.07,,21.70,1.00,0.00,0.00,,0.00,,,0.00
CNE100003P74,Shenzhen Transsion Holdings Co Ltd,CNE100003P74,Telecommunications,Telecommunications,China,Em APAC,16162.27,,,,0.00,16.05,1.84,0.00,0.00,0.00,,0.00,,,0.00
US23804L1035,"Datadog, Inc.",US23804L1035,Technology,Technology,United States,N America,43759.88,,,,0.02,,6.90,0.00,0.00,0.00,,0.00,,,0.00
KYG8924B1041,Topsports International Holdings Ltd,KYG8924B1041,Consumer Discretion,Retailers,Hong Kong,Em APAC,2497.47,,,,0.00,4.32,0.40,0.00,0.00,0.00,,0.00,,,0.00
CNE100003NL9,Bloomage Biotechnology Corp Ltd,CNE100003NL9,Health Care,Health Care,China,Em APAC,4216.35,,,,0.15,1658.90,50.10,0.00,0.00,0.00,6.84,0.00,,,0.00
GB00BKFB1C65,M&G Plc,GB00BKFB1C65,Financials,Financial Services,United Kingdom,W Europe,6370.84,,,,0.00,3.03,0.60,0.00,0.00,0.00,-100.00,0.00,,,0.00
CNE100003PM2,Beijing Kingsoft Office Software Inc,CNE100003PM2,Technology,Technology,China,Em APAC,16118.20,,,,0.01,138.00,6.30,0.00,0.00,0.00,,0.00,,,0.00
KYG2121Q1055,China Feihe Limited,KYG2121Q1055,Consumer Staples,"Food, Bev. and Tobacc",Hong Kong,Em APAC,7221.78,,,,0.59,1064.47,60.60,0.00,0.00,0.00,,0.00,,,0.00
TH9597010007,Central Retail Corporation Public Company Limited,TH9597010007,Consumer Discretion,Retailers,Thailand,Em APAC,6104.24,,,,0.16,1159.87,75.80,0.00,0.00,0.00,,0.00,,,0.00
FR0013451333,La Francaise Des Jeux Sa,FR0013451333,Consumer Discretion,Travel & Leisure,France,W Europe,7392.61,,,,0.01,4.72,0.90,0.00,1.00,0.00,6.92,0.00,10.85,,0.00
US7707001027,"Robinhood Markets, Inc.",US7707001027,Financials,Financial Services,United States,N America,23272.65,,,,0.01,,0.78,0.00,0.00,0.00,,0.00,,,
KYG982391099,Xp Inc.,KYG982391099,Financials,Financial Services,United States,N America,9618.83,,,,,,1.40,0.00,0.00,0.00,,0.00,,,0.00
BRNTCOACNOR5,Natura &Co Holding S.A.,BRNTCOACNOR5,Consumer Discretion,Consumer Prod & Svs,Brazil,Lat Am,3663.65,,,,,,4.78,0.00,1.00,0.00,-68.12,0.00,,,1.00
CNE100003RV9,Beijing-Shanghai High Speed Railway Co Ltd,CNE100003RV9,Industrials,Ind. Goods & Services,China,Em APAC,39746.98,,,,0.89,,226.40,0.00,0.00,0.00,,0.00,,,0.00
CNE100003RL0,Goneo Group Co Ltd,CNE100003RL0,Industrials,Ind. Goods & Services,China,Em APAC,14031.41,,,,0.10,,39.20,0.00,0.00,0.00,,0.00,,,0.00
CNE100003RK2,Rockchip Electronics Co Ltd,CNE100003RK2,Technology,Technology,China,Em APAC,4025.01,,,,1.05,,6.35,0.00,0.00,0.00,,0.00,,,0.00
CNE100003R80,Beijing Roborock Technology Co Ltd,CNE100003R80,Consumer Discretion,Consumer Prod & Svs,China,Em APAC,6584.44,,,,0.00,18.33,18.21,0.00,0.00,0.00,,0.00,,,1.00
US69047Q1022,Ovintiv Inc.,US69047Q1022,Energy,Energy,Canada,N America,11227.79,,,,0.34,,271.20,0.00,0.00,0.00,,0.00,9.00,,1.00
US14448C1045,Carrier Global Corporation,US14448C1045,Industrials,Construction & Mats,United States,N America,73673.56,,,,0.05,,20.42,0.00,1.00,0.00,-31.48,1.00,,,1.00
ZAE000259701,Sibanye Stillwater Limited,ZAE000259701,Basic Materials,Basic Resources,South Africa,ROW,2927.22,,,,1.16,17102.11,914.98,0.00,1.00,0.00,-0.02,0.00,,,0.00
US68902V1070,Otis Worldwide Corporation,US68902V1070,Industrials,Ind. Goods & Services,United States,N America,41669.70,,,,0.05,1.13,14.50,0.00,1.00,0.00,-10.71,0.00,,,0.00
CNE1000040F5,"National Silicon Industry Group Co., Ltd.",CNE1000040F5,Technology,Technology,China,Em APAC,8353.96,,,,0.21,,176.80,0.00,0.00,0.00,,0.00,,,1.00
IE00BLP1HW54,Aon Plc,IE00BLP1HW54,Financials,Insurance,United States,N America,77153.44,,,,0.01,,2.30,0.00,1.00,0.00,-100.00,0.00,,,0.00
CNE100004090,Beijing Wantai Biological Pharmacy Enterprise Co Ltd,CNE100004090,Health Care,Health Care,China,Em APAC,13129.34,,,,0.15,,54.83,0.00,0.00,0.00,,0.00,,,0.00
KR7348370008,"Enchem Co., Ltd.",KR7348370008,Basic Materials,Chemicals,South Korea,APAC,3157.70,,,,5.88,,16.87,0.00,0.00,0.00,,0.00,,,
KYG0146B1032,Akeso Inc,KYG0146B1032,Health Care,Health Care,Hong Kong,Em APAC,7185.94,,,,0.06,2249.02,190.30,0.00,0.00,0.00,,0.00,,,0.00
CNE100003T39,Shenzhen New Industries Biomedical Engineering Co Ltd,CNE100003T39,Health Care,Health Care,China,Em APAC,8542.16,,,,0.04,414.86,7.00,0.00,0.00,0.00,,0.00,,,0.00
US5312297550,Formula One Group,US5312297550,Consumer Discretion,Media,United States,N America,24284.96,,,,0.03,,1.20,0.00,0.00,0.00,-100.00,0.00,,,0.00
US52490G1022,Legend Biotech Corp,US52490G1022,Health Care,Health Care,United States,N America,9214.42,,,,1.66,,49.71,0.00,0.00,0.00,,0.00,,,0.00
CNE100003ZR0,"Trina Solar Co., Ltd.",CNE100003ZR0,Energy,Energy,China,Em APAC,6719.80,,,,0.11,1731.71,97.09,0.00,0.00,0.00,2.95,0.00,,,1.00
GB00BMVP7Y09,Royalty Pharma Plc,GB00BMVP7Y09,Health Care,Health Care,United States,N America,16630.13,,,,0.16,,20.40,0.00,0.00,0.00,,0.00,,,0.00
NL0014332678,Jde Peet'S N.V.,NL0014332678,Consumer Staples,"Food, Bev. and Tobacc",Netherlands,W Europe,9831.68,,,,0.31,729.43,51.30,0.00,1.00,0.00,-34.69,1.00,,,1.00
US92556V1061,Viatris Inc.,US92556V1061,Health Care,Health Care,United States,N America,13582.27,,,,0.13,223.76,44.70,0.00,1.00,0.00,-29.10,0.00,8.60,,1.00
KR7326030004,Sk Biopharmaceuticals Co Ltd,KR7326030004,Health Care,Health Care,South Korea,APAC,6836.09,,,,0.03,28.34,7.00,0.00,0.00,0.00,6.71,0.00,,,1.00
THA099010003,Ptt Oil And Retail Business Public Company Limited,THA099010003,Energy,Energy,Thailand,Em APAC,5973.91,,,,0.00,,1.33,0.00,0.00,0.00,8.27,0.00,,,0.00
NL0015001FS8,Ferrovial Se,NL0015001FS8,Industrials,Construction & Mats,Netherlands,W Europe,30015.95,,,,0.11,559.34,34.83,0.00,1.00,0.00,2.49,1.00,,,1.00
KYG8245V1023,Smoore International Holdings Limited,KYG8245V1023,Consumer Staples,"Food, Bev. and Tobacc",Hong Kong,Em APAC,9965.80,,,,0.08,426.30,47.17,1.00,0.00,0.00,-2.50,0.00,,,0.00
CNE1000041R8,Cambricon Technologies Corp Ltd,CNE1000041R8,Technology,Technology,China,Em APAC,19670.94,,,,0.06,,7.14,0.00,0.00,0.00,,0.00,,,0.00
NL0015435975,Davide Campari-Milano N.V.,NL0015435975,Consumer Staples,"Food, Bev. and Tobacc",Italy,W Europe,9966.12,,,,0.13,2587.98,28.36,0.00,0.00,0.00,-28.26,0.00,,,0.00
KYG5479M1050,Li Auto Inc.,KYG5479M1050,Consumer Discretion,Automobiles & Parts,China,Em APAC,28700.33,,,,0.03,96.31,16.08,0.00,0.00,0.00,,0.00,,,0.00
CA11284V1058,Brookfield Renewable Corporation,CA11284V1058,Utilities,Utilities,United States,N America,11234.29,,,,0.58,,44.65,0.00,0.00,0.00,-13.79,0.00,,,0.00
CNE100004447,Cathay Biotech Inc,CNE100004447,Basic Materials,Chemicals,China,Em APAC,4105.23,,,,2.63,88.54,482.20,0.00,0.00,0.00,,0.00,,,1.00
KYG5223Y1089,Ke Holdings Inc,KYG5223Y1089,Real Estate,Real Estate,China,Em APAC,29384.66,,,,0.02,26.61,3.51,0.00,0.00,0.00,,0.00,,,0.00
DE000ENER6Y0,Siemens Energy Ag,DE000ENER6Y0,Energy,Energy,Germany,W Europe,31377.82,,,,0.04,98.64,5.49,0.00,1.00,0.00,0.23,0.00,,,1.00
KYG982AW1003,Xpeng Inc.,KYG982AW1003,Consumer Discretion,Automobiles & Parts,China,Em APAC,13925.19,,,,0.05,255.58,26.32,0.00,0.00,0.00,,0.00,,,1.00
CNE100004272,"Nongfu Spring Co., Ltd.",CNE100004272,Consumer Staples,"Food, Bev. and Tobacc",China,Em APAC,46306.69,,,,0.42,8287.22,191.71,0.00,0.00,0.00,-2.74,0.00,,,1.00
US8334451098,Snowflake Inc.,US8334451098,Technology,Technology,United States,N America,41574.85,,,,0.11,,195.92,0.00,0.00,0.00,,0.00,,,0.00
CNE100004868,Imeik Technology Development Co Ltd,CNE100004868,Health Care,Health Care,China,Em APAC,9053.54,,,,0.02,133.53,11.94,0.00,0.00,0.00,,0.00,,,1.00
US69608A1088,Palantir Technologies Inc.,US69608A1088,Technology,Technology,United States,N America,93256.06,,,,0.02,,1.20,1.00,0.00,0.00,,0.00,,,0.00
CNE1000048D3,"Yihai Kerry Arawana Food Group Co., Ltd.",CNE1000048D3,Consumer Staples,"Food, Bev. and Tobacc",China,Em APAC,25999.67,,,,0.39,1048.25,142.75,0.00,0.00,0.00,,0.00,,,1.00
KYG6180F1081,Miniso Group Holding Ltd,KYG6180F1081,Consumer Discretion,Retailers,China,Em APAC,7175.82,,,,0.00,18.80,2.90,0.00,0.00,0.00,,0.00,,,1.00
KR7352820005,"Hybe Co., Ltd.",KR7352820005,Consumer Discretion,Media,South Korea,APAC,5435.30,,,,0.03,,5.36,0.00,0.00,0.00,,0.00,,,
LU2237380790,Allegro.Eu Sa,LU2237380790,Consumer Discretion,Consumer Prod & Svs,Poland,Em Europe,9628.97,,,,0.02,,11.10,0.00,1.00,0.00,5.77,0.00,3.60,,0.00
MYL5296OO008,Mr Diy Group (M) Bhd,MYL5296OO008,Consumer Discretion,Retailers,Malaysia,Em APAC,4807.55,,,,0.22,329.93,93.83,0.00,0.00,0.00,,0.00,,,0.00
CNE100005D92,Supcon Technology Co Ltd,CNE100005D92,Industrials,Ind. Goods & Services,China,Em APAC,5370.98,,,,0.01,32.14,30.98,0.00,0.00,0.00,,0.00,,,0.00
US7710491033,Roblox Corporation,US7710491033,Consumer Discretion,Consumer Prod & Svs,United States,N America,26922.61,,,,0.01,,3.04,0.00,0.00,0.00,,0.00,,,0.00
KYG2122G1064,China Resources Mixc Lifestyle Services Limited,KYG2122G1064,Real Estate,Real Estate,Hong Kong,Em APAC,9677.08,,,,0.17,8008.47,7.16,0.00,0.00,0.00,,0.00,,,0.00
KYG5074A1004,Jd Health International Inc,KYG5074A1004,Consumer Staples,Drug & Grocery Stores,Hong Kong,Em APAC,11802.38,,,,0.00,6.14,0.29,0.00,0.00,0.00,,0.00,,,0.00
KYG7170M1033,Pop Mart International Group Ltd,KYG7170M1033,Consumer Discretion,Retailers,Hong Kong,Em APAC,10065.40,,,,0.01,0.67,7.58,0.00,0.00,0.00,,0.00,,,0.00
CNE1000049X9,"Cngr Advanced Material Co., Ltd.",CNE1000049X9,Basic Materials,Chemicals,China,Em APAC,5009.71,,,,0.25,943.31,135.50,0.00,0.00,0.00,,0.00,,,1.00
US25809K1051,"Doordash, Inc.",US25809K1051,Technology,Technology,United States,N America,61508.45,,,,0.01,,1.99,0.00,0.00,0.00,,0.00,,,0.00
